model,target_column,feature_columns,mse,r2,r,mae,rmse,start_date_train,end_date_train,start_date_test,end_date_test,epochs,batch_size,learning_rate,sequence_length,rnn_layers,hidden_size,dropout,forget_bias,gradient_norm_threshold,decay_rate,initializer,normalization,compute_time,optimizer,delta_zero,delta_max,delta_min,eta_plus,eta_minus,dense_units
gru_cell,n225_close,n225_close,248637.7027,0.9030,0.9503,438.8872,498.6358,2012-07-01,2014-09-30,2014-10-01,2015-09-30,70,1,0.001,50,1,128,0,1,0.5,0.95,none,scaled_back,17.12697887,adam,,,,,,
gru_cell,n225_close,n225_close,74719.1548,0.9498,0.9746,198.6904,273.3480,2013-07-01,2015-09-30,2015-10-01,2016-09-30,120,1,0.001,50,1,128,0,1,1,0.95,none,scaled_back,24.31254196,adam,,,,,,
gru_cell,n225_close,n225_close,75462.1337,0.9493,0.9743,198.2790,274.7037,2013-07-01,2015-09-30,2015-10-01,2016-09-30,120,1,0.001,50,1,128,0,1,1,0.95,none,scaled_back,28.31855202,adam,,,,,,
gru_cell,n225_close,n225_close,74857.6170,0.9497,0.9746,198.6831,273.6012,2013-07-01,2015-09-30,2015-10-01,2016-09-30,120,1,0.001,50,1,128,0,1,1,0.95,none,scaled_back,24.59984612,adam,,,,,,
gru_cell,n225_close,n225_close,75140.7115,0.9496,0.9745,198.4228,274.1181,2013-07-01,2015-09-30,2015-10-01,2016-09-30,120,1,0.001,50,1,128,0,1,1,0.95,none,scaled_back,29.01977491,adam,,,,,,
gru_cell,n225_close,n225_close,75867.0377,0.9491,0.9742,199.7176,275.4397,2013-07-01,2015-09-30,2015-10-01,2016-09-30,120,1,0.001,50,1,128,0,1,1,0.95,none,scaled_back,22.1394639,adam,,,,,,
gru_cell,sp500_close,sp500_close,262.6434,0.9393,0.9692,12.3194,16.2063,2008-07-01,2010-09-30,2010-10-01,2011-09-30,100,1,0.001,50,1,128,0.5,1,1,0.95,none,scaled_back,25.582793,adam,,,,,,
gru_cell,sp500_close,sp500_close,236.9779,0.9452,0.9722,10.5177,15.3941,2008-07-01,2010-09-30,2010-10-01,2011-09-30,100,1,0.001,50,1,128,0.5,1,1,0.95,none,scaled_back,25.71192312,adam,,,,,,
gru_cell,sp500_close,sp500_close,278.1098,0.9357,0.9673,12.9520,16.6766,2008-07-01,2010-09-30,2010-10-01,2011-09-30,100,1,0.001,50,1,128,0.5,1,1,0.95,none,scaled_back,25.10489297,adam,,,,,,
gru_cell,sp500_close,sp500_close,289.2612,0.9331,0.9660,13.3487,17.0077,2008-07-01,2010-09-30,2010-10-01,2011-09-30,100,1,0.001,50,1,128,0.5,1,1,0.95,none,scaled_back,24.13558292,adam,,,,,,
gru_cell,sp500_close,sp500_close,250.6433,0.9420,0.9706,11.7268,15.8317,2008-07-01,2010-09-30,2010-10-01,2011-09-30,100,1,0.001,50,1,128,0.5,1,1,0.95,none,scaled_back,23.95148301,adam,,,,,,
gru_cell,sp500_close,sp500_close,212.3726,0.9621,0.9809,10.9879,14.5730,2009-07-01,2011-09-30,2011-10-01,2012-09-30,80,1,0.001,50,1,128,0.5,1,0.5,0.95,none,scaled_back,19.5187161,adam,,,,,,
gru_cell,sp500_close,sp500_close,212.5931,0.9620,0.9808,10.9205,14.5806,2009-07-01,2011-09-30,2011-10-01,2012-09-30,80,1,0.001,50,1,128,0.5,1,0.5,0.95,none,scaled_back,19.24776506,adam,,,,,,
gru_cell,sp500_close,sp500_close,238.4130,0.9574,0.9785,12.0689,15.4406,2009-07-01,2011-09-30,2011-10-01,2012-09-30,80,1,0.001,50,1,128,0.5,1,0.5,0.95,none,scaled_back,19.85123801,adam,,,,,,
gru_cell,sp500_close,sp500_close,205.0895,0.9634,0.9815,10.6211,14.3209,2009-07-01,2011-09-30,2011-10-01,2012-09-30,80,1,0.001,50,1,128,0.5,1,0.5,0.95,none,scaled_back,19.51777697,adam,,,,,,
gru_cell,sp500_close,sp500_close,243.9113,0.9564,0.9780,12.2178,15.6177,2009-07-01,2011-09-30,2011-10-01,2012-09-30,80,1,0.001,50,1,128,0.5,1,0.5,0.95,none,scaled_back,19.18330288,adam,,,,,,
gru_cell,sp500_close,sp500_close,479.6316,0.9539,0.9767,18.9562,21.9005,2010-07-01,2012-09-30,2012-10-01,2013-09-30,100,1,0.001,50,1,128,0,1,1,0.95,none,scaled_back,23.96495509,adam,,,,,,
gru_cell,sp500_close,sp500_close,171.2885,0.9835,0.9917,10.4614,13.0877,2010-07-01,2012-09-30,2012-10-01,2013-09-30,100,1,0.001,50,1,128,0,1,1,0.95,none,scaled_back,24.06397891,adam,,,,,,
gru_cell,sp500_close,sp500_close,401.2675,0.9614,0.9805,17.3481,20.0317,2010-07-01,2012-09-30,2012-10-01,2013-09-30,100,1,0.001,50,1,128,0,1,1,0.95,none,scaled_back,24.13096404,adam,,,,,,
gru_cell,sp500_close,sp500_close,178.7125,0.9828,0.9914,10.0955,13.3683,2010-07-01,2012-09-30,2012-10-01,2013-09-30,100,1,0.001,50,1,128,0,1,1,0.95,none,scaled_back,23.87589097,adam,,,,,,
gru_cell,sp500_close,sp500_close,176.9428,0.9830,0.9915,10.7132,13.3020,2010-07-01,2012-09-30,2012-10-01,2013-09-30,100,1,0.001,50,1,128,0,1,1,0.95,none,scaled_back,23.78392816,adam,,,,,,
gru_cell,sp500_close,sp500_close,179.7509,0.9754,0.9876,9.9707,13.4071,2011-07-01,2013-09-30,2013-10-01,2014-09-30,120,1,0.001,50,1,128,0.5,1,1,0.95,none,scaled_back,28.13081694,adam,,,,,,
gru_cell,sp500_close,sp500_close,143.6387,0.9803,0.9901,9.0321,11.9849,2011-07-01,2013-09-30,2013-10-01,2014-09-30,120,1,0.001,50,1,128,0.5,1,1,0.95,none,scaled_back,26.427248,adam,,,,,,
gru_cell,sp500_close,sp500_close,155.6492,0.9787,0.9893,9.9445,12.4759,2011-07-01,2013-09-30,2013-10-01,2014-09-30,120,1,0.001,50,1,128,0.5,1,1,0.95,none,scaled_back,28.15365505,adam,,,,,,
gru_cell,sp500_close,sp500_close,563.2956,0.9229,0.9607,21.4903,23.7338,2011-07-01,2013-09-30,2013-10-01,2014-09-30,120,1,0.001,50,1,128,0.5,1,1,0.95,none,scaled_back,28.338377,adam,,,,,,
gru_cell,sp500_close,sp500_close,144.5605,0.9802,0.9901,9.0911,12.0233,2011-07-01,2013-09-30,2013-10-01,2014-09-30,120,1,0.001,50,1,128,0.5,1,1,0.95,none,scaled_back,28.63821888,adam,,,,,,
gru_cell,sp500_close,sp500_close,426.9264,0.8981,0.9477,15.8983,20.6622,2012-07-01,2014-09-30,2014-10-01,2015-09-30,80,1,0.001,50,1,128,0.5,1,0.5,0.95,none,scaled_back,20.55200005,adam,,,,,,
gru_cell,sp500_close,sp500_close,430.1722,0.8973,0.9473,15.9571,20.7406,2012-07-01,2014-09-30,2014-10-01,2015-09-30,80,1,0.001,50,1,128,0.5,1,0.5,0.95,none,scaled_back,19.94722199,adam,,,,,,
gru_cell,sp500_close,sp500_close,483.8938,0.8845,0.9405,17.5235,21.9976,2012-07-01,2014-09-30,2014-10-01,2015-09-30,80,1,0.001,50,1,128,0.5,1,0.5,0.95,none,scaled_back,19.46653199,adam,,,,,,
gru_cell,sp500_close,sp500_close,415.5425,0.9008,0.9491,15.3919,20.3849,2012-07-01,2014-09-30,2014-10-01,2015-09-30,80,1,0.001,50,1,128,0.5,1,0.5,0.95,none,scaled_back,19.66886592,adam,,,,,,
gru_cell,sp500_close,sp500_close,381.4038,0.9089,0.9534,14.2943,19.5296,2012-07-01,2014-09-30,2014-10-01,2015-09-30,80,1,0.001,50,1,128,0.5,1,0.5,0.95,none,scaled_back,19.41920114,adam,,,,,,
gru_cell,sp500_close,sp500_close,357.7706,0.9505,0.9749,14.6033,18.9148,2013-07-01,2015-09-30,2015-10-01,2016-09-30,120,1,0.001,50,1,64,0.5,1,0.5,0.95,none,scaled_back,27.24022913,adam,,,,,,
gru_cell,sp500_close,sp500_close,393.8896,0.9455,0.9723,15.8147,19.8467,2013-07-01,2015-09-30,2015-10-01,2016-09-30,120,1,0.001,50,1,64,0.5,1,0.5,0.95,none,scaled_back,25.47454095,adam,,,,,,
gru_cell,sp500_close,sp500_close,344.3691,0.9523,0.9759,13.9176,18.5572,2013-07-01,2015-09-30,2015-10-01,2016-09-30,120,1,0.001,50,1,64,0.5,1,0.5,0.95,none,scaled_back,27.5313158,adam,,,,,,
gru_cell,sp500_close,sp500_close,341.3054,0.9527,0.9761,13.8591,18.4745,2013-07-01,2015-09-30,2015-10-01,2016-09-30,120,1,0.001,50,1,64,0.5,1,0.5,0.95,none,scaled_back,25.42455411,adam,,,,,,
gru_cell,sp500_close,sp500_close,349.2010,0.9516,0.9755,14.2346,18.6869,2013-07-01,2015-09-30,2015-10-01,2016-09-30,120,1,0.001,50,1,64,0.5,1,0.5,0.95,none,scaled_back,25.3411572,adam,,,,,,
gru_cell,sp500_close,sp500_close,244.6396,0.9434,0.9713,11.2144,15.6410,2005-07-01,2010-09-30,2010-10-01,2011-09-30,240,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,128.99755,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,272.1285,0.9371,0.9680,12.3907,16.4963,2005-07-01,2010-09-30,2010-10-01,2011-09-30,240,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,129.1351969,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,268.0761,0.9380,0.9685,11.8230,16.3730,2005-07-01,2010-09-30,2010-10-01,2011-09-30,240,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,127.7776909,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,259.0391,0.9401,0.9696,11.6424,16.0947,2005-07-01,2010-09-30,2010-10-01,2011-09-30,240,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,128.9401491,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,246.2452,0.9430,0.9711,11.3120,15.6922,2005-07-01,2010-09-30,2010-10-01,2011-09-30,240,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,128.753571,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,215.6654,0.9615,0.9806,11.0937,14.6856,2006-07-01,2011-09-30,2011-10-01,2012-09-30,190,1,0.001,1058,1,128,0.5,1,0,0.95,none,scaled_back,101.983562,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,207.7073,0.9629,0.9813,10.8474,14.4121,2006-07-01,2011-09-30,2011-10-01,2012-09-30,190,1,0.001,1058,1,128,0.5,1,0,0.95,none,scaled_back,104.2788398,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,210.0664,0.9625,0.9811,10.8943,14.4937,2006-07-01,2011-09-30,2011-10-01,2012-09-30,190,1,0.001,1058,1,128,0.5,1,0,0.95,none,scaled_back,103.3455691,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,208.5516,0.9628,0.9812,10.9065,14.4413,2006-07-01,2011-09-30,2011-10-01,2012-09-30,190,1,0.001,1058,1,128,0.5,1,0,0.95,none,scaled_back,102.9426579,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,218.4361,0.9610,0.9803,11.2848,14.7796,2006-07-01,2011-09-30,2011-10-01,2012-09-30,190,1,0.001,1058,1,128,0.5,1,0,0.95,none,scaled_back,104.061703,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,257.2416,0.9753,0.9876,13.4043,16.0388,2007-07-01,2012-09-30,2012-10-01,2013-09-30,180,1,0.001,1059,1,128,0.5,1,0,0.95,none,scaled_back,100.0990479,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,297.6988,0.9714,0.9856,14.5090,17.2540,2007-07-01,2012-09-30,2012-10-01,2013-09-30,180,1,0.001,1059,1,128,0.5,1,0,0.95,none,scaled_back,104.5881541,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,196.7584,0.9811,0.9905,11.4317,14.0271,2007-07-01,2012-09-30,2012-10-01,2013-09-30,180,1,0.001,1059,1,128,0.5,1,0,0.95,none,scaled_back,115.765815,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,180.5643,0.9826,0.9913,10.8701,13.4374,2007-07-01,2012-09-30,2012-10-01,2013-09-30,180,1,0.001,1059,1,128,0.5,1,0,0.95,none,scaled_back,107.831357,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,219.1069,0.9789,0.9894,12.1616,14.8023,2007-07-01,2012-09-30,2012-10-01,2013-09-30,180,1,0.001,1059,1,128,0.5,1,0,0.95,none,scaled_back,106.3698201,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,614.0573,0.9160,0.9571,22.0719,24.7802,2008-07-01,2013-09-30,2013-10-01,2014-09-30,150,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,87.58653617,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,604.9904,0.9172,0.9577,22.1775,24.5966,2008-07-01,2013-09-30,2013-10-01,2014-09-30,150,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,84.47785187,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,349.7736,0.9521,0.9758,16.2999,18.7022,2008-07-01,2013-09-30,2013-10-01,2014-09-30,150,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,85.01108193,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,234.2237,0.9679,0.9838,12.9407,15.3044,2008-07-01,2013-09-30,2013-10-01,2014-09-30,150,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,83.57207394,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,394.2545,0.9460,0.9727,17.2741,19.8558,2008-07-01,2013-09-30,2013-10-01,2014-09-30,150,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,95.66710186,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,809.8387,0.8067,0.8981,23.9720,28.4577,2009-07-01,2014-09-30,2014-10-01,2015-09-30,70,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,47.96742296,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,582.9984,0.8608,0.9278,18.9955,24.1454,2009-07-01,2014-09-30,2014-10-01,2015-09-30,70,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,45.33002996,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,497.9261,0.8811,0.9387,17.3009,22.3143,2009-07-01,2014-09-30,2014-10-01,2015-09-30,70,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,41.32888103,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,597.8842,0.8573,0.9259,19.0600,24.4517,2009-07-01,2014-09-30,2014-10-01,2015-09-30,70,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,41.77411103,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,562.3722,0.8657,0.9305,18.6213,23.7144,2009-07-01,2014-09-30,2014-10-01,2015-09-30,70,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,55.64451814,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,437.9614,0.9394,0.9692,16.7482,20.9275,2010-07-01,2015-09-30,2015-10-01,2016-09-30,200,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,119.6143579,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,479.4773,0.9336,0.9662,17.9897,21.8970,2010-07-01,2015-09-30,2015-10-01,2016-09-30,200,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,120.591234,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,444.3773,0.9385,0.9687,17.0000,21.0803,2010-07-01,2015-09-30,2015-10-01,2016-09-30,200,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,116.9419429,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,413.7061,0.9427,0.9709,15.9811,20.3398,2010-07-01,2015-09-30,2015-10-01,2016-09-30,200,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,114.5818479,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,394.0457,0.9454,0.9723,15.4474,19.8506,2010-07-01,2015-09-30,2015-10-01,2016-09-30,200,1,0.001,1057,1,128,0.5,1,0,0.95,none,scaled_back,113.512224,i_rprop_minus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,246.9492,0.9429,0.9710,11.3742,15.7146,2005-07-01,2010-09-30,2010-10-01,2011-09-30,290,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,166.8759978,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,246.3281,0.9430,0.9711,11.2901,15.6948,2005-07-01,2010-09-30,2010-10-01,2011-09-30,290,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,154.1005309,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,261.4741,0.9395,0.9693,11.7865,16.1702,2005-07-01,2010-09-30,2010-10-01,2011-09-30,290,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,152.8657169,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,263.1518,0.9391,0.9691,11.8075,16.2220,2005-07-01,2010-09-30,2010-10-01,2011-09-30,290,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,152.8601449,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,249.8431,0.9422,0.9707,11.4030,15.8064,2005-07-01,2010-09-30,2010-10-01,2011-09-30,290,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,156.2817791,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,265.0278,0.9536,0.9765,12.8609,16.2797,2006-07-01,2011-09-30,2011-10-01,2012-09-30,460,1,0.01,1058,1,128,0.5,1,0,0.95,none,scaled_back,244.3455188,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,213.4080,0.9628,0.9812,11.1117,14.6085,2006-07-01,2011-09-30,2011-10-01,2012-09-30,460,1,0.01,1058,1,128,0.5,1,0,0.95,none,scaled_back,244.6156759,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,213.8480,0.9628,0.9812,11.0622,14.6235,2006-07-01,2011-09-30,2011-10-01,2012-09-30,460,1,0.01,1058,1,128,0.5,1,0,0.95,none,scaled_back,245.9644201,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,210.0194,0.9635,0.9816,10.9051,14.4920,2006-07-01,2011-09-30,2011-10-01,2012-09-30,460,1,0.01,1058,1,128,0.5,1,0,0.95,none,scaled_back,243.5765431,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,213.2376,0.9629,0.9813,11.0972,14.6027,2006-07-01,2011-09-30,2011-10-01,2012-09-30,460,1,0.01,1058,1,128,0.5,1,0,0.95,none,scaled_back,243.978718,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,339.4374,0.9674,0.9835,15.6846,18.4238,2007-07-01,2012-09-30,2012-10-01,2013-09-30,70,1,0.01,1059,1,128,0.5,1,0,0.95,none,scaled_back,45.39509702,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,249.3910,0.9760,0.9879,13.1120,15.7921,2007-07-01,2012-09-30,2012-10-01,2013-09-30,70,1,0.01,1059,1,128,0.5,1,0,0.95,none,scaled_back,43.31422901,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,226.7872,0.9782,0.9890,12.5293,15.0595,2007-07-01,2012-09-30,2012-10-01,2013-09-30,70,1,0.01,1059,1,128,0.5,1,0,0.95,none,scaled_back,40.86754799,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,264.7468,0.9745,0.9872,13.6770,16.2710,2007-07-01,2012-09-30,2012-10-01,2013-09-30,70,1,0.01,1059,1,128,0.5,1,0,0.95,none,scaled_back,55.74922991,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,198.6833,0.9809,0.9904,11.4371,14.0955,2007-07-01,2012-09-30,2012-10-01,2013-09-30,70,1,0.01,1059,1,128,0.5,1,0,0.95,none,scaled_back,48.33997893,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,282.1970,0.9614,0.9805,14.6076,16.7987,2008-07-01,2013-09-30,2013-10-01,2014-09-30,130,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,69.32723999,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,388.5567,0.9468,0.9731,17.4545,19.7118,2008-07-01,2013-09-30,2013-10-01,2014-09-30,130,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,68.54998302,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,335.4598,0.9541,0.9768,15.9732,18.3156,2008-07-01,2013-09-30,2013-10-01,2014-09-30,130,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,69.58541799,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,381.1061,0.9478,0.9736,17.2895,19.5219,2008-07-01,2013-09-30,2013-10-01,2014-09-30,130,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,68.41536784,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,253.4328,0.9653,0.9825,13.7178,15.9196,2008-07-01,2013-09-30,2013-10-01,2014-09-30,130,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,69.34490204,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,567.2900,0.8646,0.9298,17.9542,23.8179,2009-07-01,2014-09-30,2014-10-01,2015-09-30,300,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,158.6898618,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,534.7052,0.8723,0.9340,17.8906,23.1237,2009-07-01,2014-09-30,2014-10-01,2015-09-30,300,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,161.7742,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,478.7069,0.8857,0.9411,16.5164,21.8794,2009-07-01,2014-09-30,2014-10-01,2015-09-30,300,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,163.783407,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,544.7749,0.8699,0.9327,18.3511,23.3404,2009-07-01,2014-09-30,2014-10-01,2015-09-30,300,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,160.7154679,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,479.6000,0.8855,0.9410,16.2477,21.8998,2009-07-01,2014-09-30,2014-10-01,2015-09-30,300,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,165.776907,i_rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,256.1435,0.9408,0.9699,11.4344,16.0045,2005-07-01,2010-09-30,2010-10-01,2011-09-30,440,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,231.4904561,rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,244.8107,0.9434,0.9713,11.1549,15.6464,2005-07-01,2010-09-30,2010-10-01,2011-09-30,440,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,233.134799,rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,240.0747,0.9445,0.9718,11.0413,15.4943,2005-07-01,2010-09-30,2010-10-01,2011-09-30,440,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,230.1105471,rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,249.1328,0.9424,0.9708,11.3178,15.7839,2005-07-01,2010-09-30,2010-10-01,2011-09-30,440,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,285.487067,rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,245.4284,0.9432,0.9712,11.2151,15.6662,2005-07-01,2010-09-30,2010-10-01,2011-09-30,440,1,0.01,1057,1,128,0.5,1,0,0.95,none,scaled_back,343.796109,rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,209.0894,0.9627,0.9812,10.9183,14.4599,2006-07-01,2011-09-30,2011-10-01,2012-09-30,480,1,0.01,1058,1,128,0.5,1,0,0.95,none,scaled_back,255.7573111,rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,215.3475,0.9615,0.9806,11.1754,14.6747,2006-07-01,2011-09-30,2011-10-01,2012-09-30,480,1,0.01,1058,1,128,0.5,1,0,0.95,none,scaled_back,251.449229,rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,201.8723,0.9639,0.9818,10.6650,14.2082,2006-07-01,2011-09-30,2011-10-01,2012-09-30,480,1,0.01,1058,1,128,0.5,1,0,0.95,none,scaled_back,251.4386411,rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,211.4755,0.9622,0.9809,11.0468,14.5422,2006-07-01,2011-09-30,2011-10-01,2012-09-30,480,1,0.01,1058,1,128,0.5,1,0,0.95,none,scaled_back,252.0861001,rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,210.4976,0.9624,0.9810,10.9467,14.5085,2006-07-01,2011-09-30,2011-10-01,2012-09-30,480,1,0.01,1058,1,128,0.5,1,0,0.95,none,scaled_back,251.7472229,rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
gru_cell,sp500_close,sp500_close,231.3413,0.9778,0.9888,12.6390,15.2099,2007-07-01,2012-09-30,2012-10-01,2013-09-30,300,1,0.01,1059,1,128,0.5,1,0,0.95,none,scaled_back,156.8742919,rprop_plus,0.0125,50,1.00E-06,1.2,0.5,
